Title,Link
对浙江省认定机构2023年认定报备的高新技术企业进行备案的公告,/gqrdw/c101454/202312/2bde1da52d384b98906b922ba0816861.shtml
对山西省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101446/202312/96d991ac9f024bf18a9a94e6ff5ead68.shtml
对湖南省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101464/202312/df678616387f4b479ada44cfdc37fd1c.shtml
对广西壮族自治区认定机构2023年认定报备的第二批高新技术企业进行备案的公...,/gqrdw/c101467/202312/758a02aa3ba94aed8634c43a2565ab72.shtml
对江西省认定机构2023年认定报备的第四批高新技术企业进行备案的公告,/gqrdw/c101459/202312/184c1f8a9ec04e469ac5824594b27b95.shtml
宁夏回族自治区认定机构：关于取消宁夏亘峰嘉能能源科技股份有限公司等4家高...,/gqrdw/c101556/202312/44a1b3137da64e38a33bdb6203df0a19.shtml
对江西省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101459/202312/fca76cbb38c54f61b6072ac1b0d6cf25.shtml
对江西省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101459/202312/c3c1e7a5474a421884b94cf0ddc59253.shtml
对广东省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101429/202312/78d9de27f3d8491fb239f0ece310f361.shtml
对广东省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101429/202312/3d324a081cf949fba11ccd5315b2f37b.shtml
对福建省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101421/202312/7ccbf08870b948869179867706c34b46.shtml
对福建省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101421/202312/cbc232072a2841d5aa024a551a936c4c.shtml
对广东省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101429/202312/9471b933a7bf4f1d8a8b35559ed0e5a5.shtml
对宁波市认定机构2023年认定报备的第一批高新技术企业拟进行补充备案的公示,/gqrdw/c101419/202312/3f0d887eb752478ea36dafb680156ee7.shtml
厦门市认定机构：厦门市高新技术企业认定管理办公室关于厦门市2023年第三批...,/gqrdw/c101573/202312/99aaea2df13b4d74b8244a6a942abb9f.shtml
对山东省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101460/202312/af25a3a839fa40a9af8c9432f3f259e3.shtml
对山东省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101460/202312/24a992fbf67241be826444143b3c4074.shtml
对宁波市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101455/202312/f2f4339193c14ff18d3ea9f3690400f5.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第三批高新技术企业进行备案的...,/gqrdw/c101478/202312/1dda956f58a24960b59db21728afe970.shtml
对安徽省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101456/202312/cb2f775e55bc48a9b684ee75e36d44db.shtml
对西藏自治区认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101473/202312/0aa0f335790d44e8b5e653225a4ed445.shtml
对青岛市认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101461/202312/c4daa3c53d95482f97f828bdc44d24c0.shtml
对内蒙古自治区认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101447/202312/831b9eea70b94c8a8655eeb2cecfeb7c.shtml
对西藏自治区认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101473/202312/a2352b9b4bb54699a39250d0d9e9c3f8.shtml
天津市认定机构：关于取消天津市双狮涂料有限公司等6家高新技术企业资格的公...,/gqrdw/c101523/202312/f4a69c1abf32463e8145a9f681b6cb67.shtml
天津市认定机构：关于2023年第三批完成异地搬迁高新技术企业的公告,/gqrdw/c101559/202312/d5a5fa6161084e01a0f01e172c85d7eb.shtml
江西省认定机构：关于江西省2023年第四批完成异地整体搬迁高新技术企业资格...,/gqrdw/c101574/202312/bf8bdbf74c5b42d2aeb8d27e52513d9e.shtml
江西省认定机构：关于江西省2023年第八批高新技术企业更名的公告,/gqrdw/c101502/202312/a5ed02542b254544b277b5e22cdd38eb.shtml
湖南省认定机构：关于湖南省2023年第四批高新技术企业更名（含重大变化）的...,/gqrdw/c101507/202312/bc541c63d6714be59db8182405badbba.shtml
河南省认定机构：关于取消河南千年冷冻设备有限公司等30家企业高新技术企业...,/gqrdw/c101541/202312/ab7ce8a580df4bdea0821ab77d54b8f9.shtml
江苏省认定机构：关于同意江苏省2023年第十二批高新技术企业更名的公告,/gqrdw/c101496/202312/4ba37a572cbd4c879a92598386beccf7.shtml
江苏省认定机构：关于同意江苏省2023年第十一批高新技术企业更名的公告,/gqrdw/c101496/202312/f4ee7f881b6f49b3b3ad1b8803b0d12d.shtml
对深圳市认定机构2023年认定报备的第五批高新技术企业拟进行备案的公示,/gqrdw/c101430/202312/829fdc2d46574947b92e1f40d3e886d8.shtml
对辽宁省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101412/202312/d9ddd6a7c7134b9aabd1eb4830811247.shtml
对云南省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101472/202312/540556d9377b40c6b911134592ea9598.shtml
对北京市认定机构2023年认定报备的第五批集成电路等领域政策试点高新技术企...,/gqrdw/c101407/202312/f173b60779884a9c9887ad4240f61e92.shtml
对北京市认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101407/202312/be1d203339504f0090360448366626eb.shtml
对河北省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101445/202312/f5d726c8ad6642d7a4df657d7503abb8.shtml
对广西壮族自治区认定机构2023年认定报备的第一批高新技术企业进行备案的公...,/gqrdw/c101467/202312/2aabb88dd6ee4edea4dfb1995e57f69b.shtml
对宁夏回族自治区认定机构2023年认定报备的第二批高新技术企业进行备案的公...,/gqrdw/c101477/202312/9ddb033d352c45bcacf850512710e687.shtml
对安徽省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101456/202312/67f4bf84c3a04539b0457c19ce38662a.shtml
对北京市认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101443/202312/4971270596b648d29c8da93d10e62884.shtml
关于对北京市认定机构2023年认定报备的第四批集成电路等领域政策试点高新技...,/gqrdw/c101443/202312/48bd7e0fdd014a95adc3f6b0c890fea2.shtml
关于对北京市认定机构2023年认定报备的第四批集成电路等领域政策试点高新技...,/gqrdw/c101443/202312/582a97e84ebb43038a08b066d7853698.shtml
黑龙江省认定机构：关于黑龙江省2023年第三批高新技术企业更名的公告,/gqrdw/c101494/202312/6a63efa80eea43e685856cded920cad4.shtml
河北省认定机构：河北省高新技术企业认定管理工作领导小组关于公布河北省20...,/gqrdw/c101488/202312/1cfc526bf4a24288a3ebeb83a5dd7c2c.shtml
江苏省认定机构：关于取消南京锦琪昶新材料有限公司等高新技术企业资格的公...,/gqrdw/c101532/202312/ea5d4cd30e1d45eaaa2bfeffd93b86c6.shtml
贵州省认定机构：关于贵州省2023年第五批高新技术企业更名的公告,/gqrdw/c101514/202312/19590226b70b4a6ca639c2d733278859.shtml
新疆维吾尔自治区认定机构：关于新疆维吾尔自治区取消哈密博伦矿业有限责任...,/gqrdw/c101557/202312/b232926787d946888a544edf7b5385a4.shtml
对辽宁省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101448/202312/827d8fe073ad4175bc66c21b8aa388df.shtml
对厦门市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101458/202312/57b320541d8741fda6884e1be06e35f9.shtml
对青岛市认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101461/202312/9d80f89f06824530845d7aef7c9e4fa9.shtml
对陕西省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101474/202312/d69b23ac3741488a91e605734a5c7b34.shtml
对陕西省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101474/202312/0d751da071ff4ab399a333ff33ea1238.shtml
对吉林省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101450/202312/95ab4161326b4b3a82bf881a3c35635e.shtml
对山东省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101460/202312/538cf81e0fd742e5995c8f6211a678de.shtml
对河南省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101462/202312/cee1e11326b94389b2640c4468609759.shtml
对江苏省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101417/202312/ceda952e1ec14a268770de1232e80a8f.shtml
对四川省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101434/202312/0ea1aa8c480d45e89be27288ddca93b6.shtml
对大连市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101413/202312/7f6dfcb2c4484c83aa76ef918c077fb5.shtml
对大连市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101413/202312/9a3de92e7cac4692965000efd01cab74.shtml
对贵州省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101435/202312/c05df72c99eb417fbe7fc73e357cb661.shtml
对贵州省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101435/202312/ba43e1ea819148e58834733173bf4de6.shtml
对上海市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101416/202312/bc4d18232bfe48a18b64757b2e863972.shtml
对陕西省认定机构2023年认定报备的第五批高新技术企业拟进行备案的公示,/gqrdw/c101438/202312/785d5546cdd74a8794626f2997c880b6.shtml
对陕西省认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101438/202312/f1be71a36c94497f89d42024de87fd6e.shtml
对陕西省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101438/202312/11b35432d54340e6ab76725b364ac7cd.shtml
对深圳市认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101430/202312/2cc364ec50d44de9bf07e2343a922918.shtml
对甘肃省认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101439/202312/f8d9cf033e784e7f970be9966525f2df.shtml
对甘肃省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101439/202312/3dd417c914b14e8c93c8367289d4d53c.shtml
河北省认定机构：关于山西礼格科技有限公司等5家高新技术企业资格继续有效的...,/gqrdw/c101560/202312/9c9f7f12070f4d328f915d1bd119ba86.shtml
湖南省认定机构：关于取消湖南创一建设工程有限公司等48家企业高新技术企业...,/gqrdw/c101543/202312/ace4e90a6534494fb5b5eac61bb0a32c.shtml
四川省认定机构：关于取消中国核工业二四建设有限公司等11家年度高新技术企...,/gqrdw/c101549/202312/4d532fd2d60b4e38b1498a4c16957994.shtml
对湖北省认定机构2023年认定报备的第五批高新技术企业拟进行备案的公示,/gqrdw/c101427/202312/56e47594827d4875825f8a913af384e7.shtml
对宁波市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101419/202312/7b0a2855514f44e9a3d5435c895f0ab3.shtml
对江西省认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101423/202312/7a2625b111fb4a3699472959352a9f2c.shtml
对江西省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101423/202312/73a6b0926e9046b88dfdbd7103cdcc8b.shtml
对江西省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101423/202312/d6188c3c44dd4fd0b116f5a972f8922c.shtml
对浙江省认定机构2023年认定报备的高新技术企业拟进行备案的公示,/gqrdw/c101418/202312/aed617e76d544e3c915c47b010238585.shtml
对海南省认定机构2023年认定报备的第二、三批高新技术企业拟进行备案的公示,/gqrdw/c101432/202312/93a2351c87a14bf8a9cf37f483adc0a8.shtml
对湖南省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101428/202312/f8bde13191354fdb8a9fba66b1bc9329.shtml
对天津市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101408/202312/7f9e1be1bd154e5e89513936cce47c07.shtml
对湖北省认定机构2023年认定报备的第六批高新技术企业拟进行备案的公示,/gqrdw/c101427/202312/3d9c7b43ebc14aa0a6531113e3d5a5bb.shtml
对重庆市认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101469/202312/720758bdce25442983270fc123948aa3.shtml
对江西省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101459/202312/1239d0f6d80c4e31bf4dea6d9277b274.shtml
湖南省认定机构：关于湖南省2023年第二批高新技术企业更名的公告,/gqrdw/c101507/202312/14ec887df01c490ebdbf4578ba57e0bc.shtml
湖南省认定机构：关于湖南省2023年第二批高新技术企业更名的公告,/gqrdw/c101507/202312/871bab83588846f1ae6f034e47cf265c.shtml
对深圳市认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101466/202312/f274ba3a430441f28fc972d873c38323.shtml
对上海市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101452/202312/a41fa628f9164bf69739b32f0fca130a.shtml
对河南省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101426/202312/cabdf1ed40ab49f9b29c361b6f77886f.shtml
对山西省认定机构2023年认定报备的第二、三批高新技术企业拟进行备案的公示,/gqrdw/c101410/202312/ba9d6eea35094a599e427fec52c581c5.shtml
对广西壮族自治区认定机构2023年认定报备的第二批高新技术企业拟进行备案的...,/gqrdw/c101431/202311/4bd62f56fcd74c7796c3927ece8a034b.shtml
甘肃省认定机构：关于甘肃省2023年度第六批更名高新技术企业名单的公告,/gqrdw/c101518/202312/bb0d5b1f749c44c6b8726fc02a83051b.shtml
江西省认定机构：关于江西省2023年第七批高新技术企业更名的公告,/gqrdw/c101502/202312/3859b1da38e2401686ae9d63e1e5bcaf.shtml
山东省认定机构：山东省科学技术厅 山东省财政厅 国家税务总局山东省税务局...,/gqrdw/c101503/202312/7032b0fd825f4c1fba930a07530f4547.shtml
山东省认定机构：山东省科学技术厅 山东省财政厅 国家税务总局山东省税务局...,/gqrdw/c101503/202312/2e589f2f8eb54579b6cde4f650f36682.shtml
对西藏自治区认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101437/202312/6ab5f68c53b5406083acb6c29ed42a2a.shtml
对厦门市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101422/202312/3c2635ab3ab247e197dac1a7d5237ddf.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第三批高新技术企业拟进行备案...,/gqrdw/c101442/202312/7f2eaf6b3de74f5d945e8f182d39d2f2.shtml
宁波市认定机构：关于宁波市2023年第一批异地整体搬迁高新技术企业资格继续...,/gqrdw/c101570/202312/63751b901f4745498d850aebf4c9077f.shtml
对山东省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101424/202312/62a00f4efb0f410a8aea6715c2a181f2.shtml
对山东省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101424/202312/c3540c7861004342bc050d1903258b6f.shtml
对安徽省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101420/202312/ce09401f2d284b428b1364a5bc72f960.shtml
对青岛市认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101425/202312/2bbe54a52d4d4b66b5d9ada4de3b8c1c.shtml
广东省认定机构：关于取消广州空杯子信息科技有限公司等12家企业高新技术企...,/gqrdw/c101544/202312/bb96cf65cf6340dbb49b80af720b6850.shtml
浙江省认定机构：关于取消杭州秦电能源科技有限公司等 14 家企业高新技术企...,/gqrdw/c101533/202312/27b57bb661ad4a5491493877ea632b62.shtml
厦门市认定机构：关于取消厦门翔通信息科技有限公司等24家企业高新技术企业...,/gqrdw/c101537/202312/5ef03480c460493b889ec7398edd49da.shtml
对内蒙古自治区认定机构2023年认定报备的第三批高新技术企业拟进行备案的公...,/gqrdw/c101411/202312/01ac165c1d7e422fab934849b57d6fe8.shtml
对湖北省认定机构2023年认定报备的第四批高新技术企业进行备案的公告,/gqrdw/c101463/202312/03f77abe3f3e421098fed26dc8ab7769.shtml
四川省认定机构：关于中科星图亿水（四川）科技有限公司等2家高新技术企业资...,/gqrdw/c101585/202312/97b3e28543c54948b41c263b7e7878a8.shtml
北京市认定机构：北京市科学技术委员会、中关村科技园区管理委员会 北京市财...,/gqrdw/c101486/202312/1f018e5ea770452f8d8186b0ce6ce291.shtml
对黑龙江省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101451/202312/59d629a17b6644b98533517882fe9d29.shtml
对河北省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101445/202312/8e9478f5ee3e4e13936c5dc7e8eb19a7.shtml
上海市认定机构：关于公布上海市2023年度第三批高新技术企业更名名单的通知,/gqrdw/c101495/202312/749ee71d9b454ecd82c0e8fbda932818.shtml
对青海省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101476/202312/a2ee4c86265046a6865c9053b655a27b.shtml
上海市认定机构：关于2023年度上海市第四批完成异地搬迁高新技术企业的公告,/gqrdw/c101567/202312/3f564b560e1146c88fc29804b94c188e.shtml
上海市认定机构：关于2023年度上海市第三批完成异地搬迁高新技术企业的公告,/gqrdw/c101567/202312/a9f2320507d54e8a8e48fa69ea858134.shtml
对广西壮族自治区认定机构2023年认定报备的第一批高新技术企业拟进行备案的...,/gqrdw/c101431/202312/a37003432012403f8d20f956ae652e9a.shtml
对宁夏回族自治区认定机构2023年认定报备的第二批高新技术企业拟进行备案的...,/gqrdw/c101441/202312/9b19d2803444498fa635f4fe6c8896e0.shtml
对河北省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101409/202312/27f91c4d983e40b18dc055a41ef4e4d9.shtml
安徽省认定机构：关于安徽省2023年第三批完成异地整体搬迁高新技术企业的公...,/gqrdw/c101571/202312/17b43785741d47bf968a92696d39eaa3.shtml
安徽省认定机构：关于安徽省 2023 年第三批更名高新技术企业名单的公告,/gqrdw/c101499/202312/f7bd23e6be8c40cd98787523411fbbbd.shtml
对云南省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101436/202312/942c6c70435647bd8ff809db31f97d88.shtml
河南省认定机构：关于公布河南省2023年第三批更名高新技术企业名单的通知,/gqrdw/c101505/202312/af3f39d6f7de45d4a1f6fa6d8581509e.shtml
河南省认定机构：关于公布河南省2023年第二批更名高新技术企业名单的通知,/gqrdw/c101505/202312/acfa695f8b0d4a5b9473fccb10c509b5.shtml
对内蒙古自治区认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101447/202311/c539667b078146d08763ec8de12399e8.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第二批高新技术企业进行备案的...,/gqrdw/c101478/202311/55cf72bc3daf4bea9b8d3b3be1ba3591.shtml
对新疆维吾尔自治区认定机构2023年认定报备的第二批高新技术企业进行备案的...,/gqrdw/c101478/202311/e93975e16376424d94204aea2c7131ba.shtml
对西藏自治区认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101437/202311/9659ae2d466c4e768fbb9c7e1e2d1926.shtml
对北京市认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101407/202311/9926a9bca22f4b56b3ac8027e48d47ea.shtml
对北京市认定机构2023年认定报备的第四批集成电路等领域政策试点高新技术企...,/gqrdw/c101407/202311/f422022479064b098b806b024f8731e0.shtml
对安徽省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101420/202311/e3fe3b0bc2fe4399b9797b08122b32b8.shtml
对辽宁省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101412/202311/832043bfec9f4098ad710d41e2a6cc05.shtml
对吉林省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101414/202311/bb124f781b8b481180f9e7799d79ea4b.shtml
对陕西省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101438/202311/aa995bfca75144fba196720f32b924e0.shtml
对陕西省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101438/202311/3d4b32d5c73248cc8bfca0ea61351b84.shtml
对青岛市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101425/202311/c2ca7c2bfda94bbb9413138fcd5b2cb8.shtml
对青岛市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101461/202311/27a4e183e2f24fb093dded228578f7ad.shtml
对山东省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101424/202311/bebfc0f1c6a447b9b8b822e31179ba9e.shtml
厦门市认定机构：关于厦门市2023年第二批完成异地搬迁高新技术企业的公告,/gqrdw/c101573/202311/05439be0882f438e907648f8ca10bc8e.shtml
青岛市认定机构：关于取消原青岛海易通数字科技有限公司2015年高新技术企业...,/gqrdw/c101540/202311/6eb3744fb38b4b3090d1f2da2b1f4d9b.shtml
江苏省认定机构：关于取消南京长牛网络有限公司等高新技术企业资格的公告,/gqrdw/c101532/202311/0f51c6ee9de540f2b365603396c9af3b.shtml
江苏省认定机构：关于无锡市前讯科技有限公司等高新技术企业资格继续有效的...,/gqrdw/c101568/202311/a218bdf018d54cbbb4cf7060b796883b.shtml
北京市认定机构：北京市关于2023年第三批完成异地搬迁高新技术企业的公告,/gqrdw/c101558/202311/3be1f87af2124df7ae8727a5e38f79aa.shtml
陕西省认定机构：关于陕西省2023年第七批更名高新技术企业名单的公告,/gqrdw/c101517/202311/b8bcdd7cf9c74cc1b7b7f8e8f69bd87f.shtml
对江苏省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101453/202311/1ffeeb2e512f468ea7a5dd1c99177aff.shtml
对山西省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101446/202311/e1d7935364264e4295505059cfd1ab4d.shtml
对云南省认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101472/202311/38db0732b89b44f59ee5bc6c19b22813.shtml
对天津市认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101444/202311/b216deb3a2f546368e8db8740e63bcc0.shtml
上海市认定机构：关于公告2023年度上海市第二批撤销高新技术企业资格的通知,/gqrdw/c101531/202311/5a26537a1d174fabb757a26dbbae77d0.shtml
江苏省认定机构：关于取消江阴顺仁科技有限公司等高新技术企业资格的公告,/gqrdw/c101532/202311/1b3f6b52089a4f3ba5950f8abf55230e.shtml
宁夏回族自治区认定机构：关于取消宁夏天地重型装备科技有限公司等2家企业高...,/gqrdw/c101556/202311/0215f0e0a15140379cb0a3d45bdc8bf5.shtml
广东省认定机构：关于广东省2023年第七批完成异地搬迁高新技术企业的公告,/gqrdw/c101580/202311/e306b7c392f445bb858c34314f261a8c.shtml
广东省认定机构：关于广东省2023年第七批高新技术企业更名的公告,/gqrdw/c101508/202311/1482c4aa258144499383fae2829bebcb.shtml
对重庆市认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101433/202311/e7af903f60074bbca16e00ca599aa427.shtml
对厦门市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101422/202311/b67b791e22a748d1a33ddab508c6750e.shtml
吉林省认定机构：吉林省关于取消长春市宏渤文化传媒有限公司等6家企业高新技...,/gqrdw/c101529/202311/9ba8d49d45574822a4b5fbe9ffa80e3e.shtml
对江西省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101423/202311/cd62d2ee7f9f4ead8e1393f40e2d1eee.shtml
对河南省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101426/202311/878519167de94603928cd72420848f53.shtml
广东省认定机构：关于取消富美斯（广州）电子有限公司等32家企业高新技术企...,/gqrdw/c101544/202311/28cab20d10854a78b08c8070aa8c0b69.shtml
对深圳市认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101430/202311/98c05d7b7e69430cab78b948b9d979a9.shtml
对上海市认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101416/202311/7152eea788774bd988fd07d0427284cf.shtml
对海南省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101432/202311/934c078e28b14331b3872934bac294c6.shtml
对黑龙江省认定机构2023年认定报备的第三批高新技术企业拟进行备案的公示,/gqrdw/c101415/202311/9bd9ca7f58c94f39854653ad37d21abb.shtml
对北京市认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101443/202311/59395ec354974b808a7d0b0eceec931f.shtml
对黑龙江省认定机构2023年认定报备的第二批高新技术企业进行备案的公告,/gqrdw/c101451/202311/6232ca8a8aa6446c9ef817bb8b7ccb72.shtml
对内蒙古自治区认定机构2023年认定报备的第一批高新技术企业进行备案的公告,/gqrdw/c101447/202311/54fc42dd664b4e0289e0dacb3e57a62a.shtml
对青海省认定机构2023年认定报备的第一批高新技术企业拟进行备案的公示,/gqrdw/c101440/202311/eb22e79da9d7411ebbc968311c4e08e9.shtml
对湖北省认定机构2023年认定报备的第三批高新技术企业进行备案的公告,/gqrdw/c101463/202311/d51e15fcf1864837805e229277472894.shtml
对湖北省认定机构2023年认定报备的第四批高新技术企业拟进行备案的公示,/gqrdw/c101427/202311/46d15201b2084bbd9e8abb65fa9720bd.shtml
对河北省认定机构2023年认定报备的第二批高新技术企业拟进行备案的公示,/gqrdw/c101409/202311/b47dde33281d411883574f76d27c4680.shtml
西藏自治区认定机构：关于西藏自治区2023年第一批完成异地搬迁高新技术企业...,/gqrdw/c101588/202311/ff3832fd3c714c66b9ae464724d4ff58.shtml
西藏自治区认定机构：关于西藏自治区2023年第一批高新技术企业更名的公告,/gqrdw/c101516/202311/f727652d97f640e78c5b4d1bf61acd98.shtml
云南省认定机构：关于2023年度第一批取消高新技术企业资格的公告,/gqrdw/c101551/202311/5324484da39e4e52ae285aaaba40cd70.shtml
关于对北京市认定机构2023年认定报备的第三批集成电路等领域政策试点高新技...,/gqrdw/c101443/202311/6d8ca664a76f4364912d5e5b3126f798.shtml
关于对北京市认定机构2023年认定报备的第二批集成电路等领域政策试点高新技...,/gqrdw/c101443/202311/5c0390de809a470fa90a98c248261ee9.shtml
河北省认定机构：关于公布河北省2023年第四批更名（含重大变化）高新技术企...,/gqrdw/c101488/202311/8df722ff4a7e4dc9b51c21cd390cf8a6.shtml
河北省认定机构：关于天津欧莱克仪器仪表有限公司高新技术企业资格继续有效...,/gqrdw/c101560/202311/7f07c9cb98694ec68435c1eba0fcacd7.shtml
河北省认定机构：关于取消河北鑫达钢铁集团有限公司等2家企业高新技术企业资...,/gqrdw/c101524/202311/74f036436ded45e6bf61172d52163ade.shtml
青海省认定机构：关于青海省取消青海星航测绘有限公司等2家高新技术企业资格...,/gqrdw/c101555/202311/82c81e5145bd43778cfa64110441b56d.shtml
陕西省认定机构：关于陕西省2023年第二批异地搬迁高新技术企业名单的公告,/gqrdw/c101589/202311/a2564a7e6cdf4dcd8981155e4fe7d862.shtml
海南省认定机构：关于同意墣锦环境工程（海南）有限公司等12家高新技术企业...,/gqrdw/c101511/202311/7f34871be3594c7a82111a45717821b5.shtml
黑龙江省认定机构：关于黑龙江省2023年第二批完成异地搬迁高新技术企业的公...,/gqrdw/c101566/202311/d2543c490e3c4581bd4104e13e21cc1b.shtml
